"TL","pop","maturity"
418.870870870871,"10_perc",0
286.702702702703,"10_perc",0
367.229229229229,"10_perc",0
152.648648648649,"10_perc",0
448.898898898899,"10_perc",0
496.384384384384,"10_perc",1
135.666666666667,"10_perc",0
379.211211211211,"10_perc",0
657.813813813814,"10_perc",1
629.381381381381,"10_perc",1
348.306306306306,"10_perc",0
575.149149149149,"10_perc",1
550.906906906907,"10_perc",1
322.459459459459,"10_perc",0
549.875875875876,"10_perc",1
469.123123123123,"10_perc",1
606.740740740741,"10_perc",1
627.487487487487,"10_perc",1
248.126126126126,"10_perc",0
621.465465465466,"10_perc",1
297.103103103103,"10_perc",0
387.143143143143,"10_perc",1
659.91991991992,"10_perc",1
343.063063063063,"10_perc",0
655.16016016016,"10_perc",1
717.837837837838,"10_perc",1
351.405405405405,"10_perc",0
129.810810810811,"10_perc",0
346.35035035035,"10_perc",0
129.810810810811,"10_perc",0
725.139139139139,"10_perc",1
134.495495495496,"10_perc",0
589.365365365365,"10_perc",1
142.693693693694,"10_perc",0
673.791791791792,"10_perc",1
713.677677677678,"10_perc",1
322.459459459459,"10_perc",0
312.810810810811,"10_perc",0
514.558558558559,"10_perc",1
684.336336336336,"10_perc",1
359.351351351351,"10_perc",0
682.402402402402,"10_perc",1
369.165165165165,"10_perc",1
322.459459459459,"10_perc",0
193.63963963964,"10_perc",0
481.75975975976,"10_perc",1
278.54954954955,"10_perc",0
431.432432432432,"10_perc",0
298.216216216216,"10_perc",0
402.44044044044,"10_perc",1
290.108108108108,"10_perc",0
470.726726726727,"10_perc",1
531.129129129129,"10_perc",1
380.910910910911,"10_perc",1
568.546546546547,"10_perc",1
756.800800800801,"10_perc",1
543.557557557558,"10_perc",1
529.351351351351,"10_perc",1
415.64964964965,"10_perc",0
365.047047047047,"10_perc",0
393.941941941942,"10_perc",1
347.432432432432,"10_perc",0
507.255255255255,"10_perc",1
688.878878878879,"10_perc",1
312.13013013013,"10_perc",0
193.053053053053,"10_perc",0
696.714714714715,"10_perc",1
355.261261261261,"10_perc",0
170.17017017017,"10_perc",0
248.682682682683,"10_perc",0
265.515515515516,"10_perc",0
205.765765765766,"10_perc",0
641.491491491492,"10_perc",1
579.237237237237,"10_perc",1
736.792792792793,"10_perc",1
265.379379379379,"10_perc",0
132.153153153153,"10_perc",0
409.805805805806,"10_perc",0
353.715715715716,"10_perc",0
676.084084084084,"10_perc",1
731.001001001001,"10_perc",1
262.596596596597,"10_perc",0
115.756756756757,"10_perc",0
255.361361361361,"10_perc",0
257.587587587588,"10_perc",0
485.725725725726,"10_perc",1
309.374374374374,"10_perc",0
293.763763763764,"10_perc",0
175.890890890891,"10_perc",0
388.297297297297,"10_perc",0
532.198198198198,"10_perc",1
135.081081081081,"10_perc",0
695.797797797798,"10_perc",1
518.3003003003,"10_perc",1
421.216216216216,"10_perc",1
654.654654654655,"10_perc",1
367.171171171171,"10_perc",0
243.903903903904,"10_perc",0
535.017017017017,"10_perc",1
309.347347347347,"10_perc",0
333.810810810811,"10_perc",0
360.550550550551,"10_perc",0
335.585585585586,"10_perc",0
390,"10_perc",0
226.106106106106,"10_perc",0
598.316316316316,"10_perc",1
160.261261261261,"10_perc",0
380.910910910911,"10_perc",0
372.412412412412,"10_perc",1
708.176176176176,"10_perc",1
136.837837837838,"10_perc",0
416.604604604605,"10_perc",1
346.864864864865,"10_perc",0
431.335335335335,"10_perc",0
380.918918918919,"10_perc",0
298.772772772773,"10_perc",0
299.83983983984,"10_perc",0
251.531531531532,"10_perc",0
509.747747747748,"10_perc",0
201.252252252252,"10_perc",0
721.013013013013,"10_perc",1
343.853853853854,"10_perc",0
373.907907907908,"10_perc",0
236.994994994995,"10_perc",0
293.763763763764,"10_perc",0
407.53953953954,"10_perc",1
357.682682682683,"10_perc",0
602.222222222222,"10_perc",1
616.218218218218,"10_perc",1
492.642642642643,"10_perc",1
575.675675675676,"10_perc",1
639.911911911912,"10_perc",1
738.434434434434,"10_perc",1
604.108108108108,"10_perc",1
246.972972972973,"10_perc",0
718.262262262262,"10_perc",1
425.66966966967,"10_perc",0
480.348348348348,"10_perc",1
279.324324324324,"10_perc",0
297.65965965966,"10_perc",0
219.114114114114,"10_perc",0
226.106106106106,"10_perc",0
782.904904904905,"10_perc",1
847.88988988989,"10_perc",1
733.84984984985,"10_perc",1
738.898898898899,"10_perc",1
634.822822822823,"10_perc",1
207.108108108108,"10_perc",0
424.756756756757,"10_perc",1
350.882882882883,"10_perc",0
765.483483483483,"10_perc",1
264.87987987988,"10_perc",0
660.038038038038,"10_perc",1
743.019019019019,"10_perc",1
400.783783783784,"10_perc",1
256.616616616617,"10_perc",0
649.261261261261,"10_perc",1
590.944944944945,"10_perc",1
683.419419419419,"10_perc",1
299.329329329329,"10_perc",0
355.981981981982,"10_perc",1
132.738738738739,"10_perc",0
224.199199199199,"10_perc",0
378.648648648649,"10_perc",0
630.238238238238,"10_perc",1
593.135135135135,"10_perc",1
522.042042042042,"10_perc",1
623.069069069069,"10_perc",1
579.349349349349,"10_perc",1
546.630630630631,"10_perc",1
397.341341341341,"10_perc",1
288.198198198198,"10_perc",0
418.432432432432,"10_perc",0
126.882882882883,"10_perc",0
662.552552552553,"10_perc",1
144.45045045045,"10_perc",0
661.413413413413,"10_perc",1
593.93993993994,"10_perc",1
443.233233233233,"10_perc",1
345.523523523524,"10_perc",0
135.081081081081,"10_perc",0
359.437437437437,"10_perc",0
156.162162162162,"10_perc",0
406.459459459459,"10_perc",0
264.822822822823,"10_perc",0
268.162162162162,"10_perc",0
593.561561561562,"10_perc",1
749.429429429429,"10_perc",1
637.805805805806,"10_perc",1
602.528528528529,"10_perc",1
493.011011011011,"10_perc",1
396.774774774775,"10_perc",0
459.501501501501,"10_perc",1
495.315315315315,"10_perc",1
276.321321321321,"10_perc",0
480.626626626627,"10_perc",1
336.062062062062,"10_perc",0
344.96996996997,"10_perc",1
468.054054054054,"10_perc",1
683.877877877878,"10_perc",1
370.292292292292,"10_perc",0
358.216216216216,"10_perc",0
569.615615615616,"10_perc",1
531.522522522523,"10_perc",1
347.432432432432,"10_perc",0
507.075075075075,"10_perc",1
597.78978978979,"10_perc",1
333.810810810811,"10_perc",0
152.063063063063,"10_perc",0
277.067067067067,"10_perc",0
286.702702702703,"10_perc",0
791.671671671672,"10_perc",1
461.63963963964,"10_perc",1
640.398398398398,"10_perc",1
239.900900900901,"10_perc",0
614.112112112112,"10_perc",1
538.612612612613,"10_perc",1
343.517517517517,"10_perc",0
737.845845845846,"10_perc",1
151.477477477477,"10_perc",0
690.754754754755,"10_perc",1
149.720720720721,"10_perc",0
612.006006006006,"10_perc",1
328.826826826827,"10_perc",0
192.417417417417,"10_perc",0
669.665665665666,"10_perc",1
357.648648648649,"10_perc",0
349.405405405405,"10_perc",0
343.459459459459,"10_perc",0
459.501501501501,"10_perc",1
129.225225225225,"10_perc",0
365.613613613614,"10_perc",0
235.640640640641,"10_perc",0
612.006006006006,"10_perc",1
282.677677677678,"10_perc",0
291.810810810811,"10_perc",0
712.302302302302,"10_perc",1
241.361361361361,"10_perc",0
772.36036036036,"10_perc",1
483.007007007007,"10_perc",0
362.288288288288,"10_perc",0
385.039039039039,"10_perc",1
389.409409409409,"10_perc",0
222.927927927928,"10_perc",0
406.972972972973,"10_perc",1
691.213213213213,"10_perc",1
471.261261261261,"10_perc",1
133.324324324324,"10_perc",0
609.373373373373,"10_perc",1
376.944944944945,"10_perc",1
728.368368368368,"10_perc",1
259.794794794795,"10_perc",0
271.871871871872,"10_perc",0
272.614614614615,"10_perc",0
575.675675675676,"10_perc",1
130.396396396396,"10_perc",0
629.907907907908,"10_perc",1
800.326326326326,"10_perc",1
384.891891891892,"10_perc",0
334.452452452452,"10_perc",0
479.279279279279,"10_perc",0
297.65965965966,"10_perc",0
214.029029029029,"10_perc",0
376.378378378378,"10_perc",0
500.675675675676,"10_perc",1
215.3003003003,"10_perc",0
366.72972972973,"10_perc",0
610.952952952953,"10_perc",1
699.007007007007,"10_perc",1
318.486486486486,"10_perc",0
656.234234234234,"10_perc",1
367.313313313313,"10_perc",0
627.801801801802,"10_perc",1
228.648648648649,"10_perc",0
357.681681681682,"10_perc",0
257.031031031031,"10_perc",0
613.981981981982,"10_perc",1
378.252252252252,"10_perc",1
387.265265265265,"10_perc",0
304.338338338338,"10_perc",0
263.608608608609,"10_perc",0
287.837837837838,"10_perc",0
791.615615615616,"10_perc",1
466.984984984985,"10_perc",1
630.552552552553,"10_perc",1
634.822822822823,"10_perc",1
664.622622622623,"10_perc",1
593.103103103103,"10_perc",1
786.114114114114,"10_perc",1
142.693693693694,"10_perc",0
435.981981981982,"10_perc",0
311.281281281281,"10_perc",0
259.159159159159,"10_perc",0
270.944944944945,"10_perc",0
314.622622622623,"10_perc",0
643.991991991992,"10_perc",1
778.778778778779,"10_perc",1
126.297297297297,"10_perc",0
178.414414414414,"10_perc",0
542.504504504504,"10_perc",1
468.588588588589,"10_perc",1
750.354354354354,"10_perc",1
139.765765765766,"10_perc",0
643.533533533534,"10_perc",1
561.467467467467,"10_perc",1
392.808808808809,"10_perc",0
472.864864864865,"10_perc",0
403.405405405405,"10_perc",0
149.135135135135,"10_perc",0
324.374374374374,"10_perc",0
214.664664664665,"10_perc",0
146.207207207207,"10_perc",0
598.146146146146,"10_perc",1
269.964964964965,"10_perc",0
394.508508508508,"10_perc",0
718.262262262262,"10_perc",1
392.27027027027,"10_perc",0
344.41041041041,"10_perc",0
641.6996996997,"10_perc",1
352.016016016016,"10_perc",0
207.108108108108,"10_perc",0
145.036036036036,"10_perc",0
678.834834834835,"10_perc",1
416.604604604605,"10_perc",0
355.981981981982,"10_perc",1
438.700700700701,"10_perc",0
258.700700700701,"10_perc",0
767.331331331331,"10_perc",1
344.027027027027,"10_perc",1
242.004004004004,"10_perc",0
716.886886886887,"10_perc",1
285.971971971972,"10_perc",0
538.092092092092,"10_perc",1
380.924924924925,"10_perc",0
366.116116116116,"10_perc",0
366.162162162162,"10_perc",0
640.964964964965,"10_perc",1
395.675675675676,"10_perc",0
138.594594594595,"10_perc",0
596.312312312312,"10_perc",1
372.405405405405,"10_perc",0
501.72972972973,"10_perc",0
609.607607607608,"10_perc",1
671.503503503503,"10_perc",1
465.381381381381,"10_perc",1
118.684684684685,"10_perc",0
285.415415415415,"10_perc",0
285.971971971972,"10_perc",0
540.750750750751,"10_perc",1
303.225225225225,"10_perc",0
299.204204204204,"10_perc",0
519.169169169169,"10_perc",1
795.283283283283,"10_perc",1
782.074074074074,"10_perc",1
670.45045045045,"10_perc",1
401.351351351351,"10_perc",0
139.18018018018,"10_perc",0
284.302302302302,"10_perc",0
503.243243243243,"10_perc",1
719.179179179179,"10_perc",1
385.443443443443,"10_perc",0
370.712712712713,"10_perc",0
364.459459459459,"10_perc",0
610.982982982983,"10_perc",1
567.477477477478,"10_perc",1
637.501501501501,"10_perc",1
709.413413413413,"10_perc",1
340.514514514515,"10_perc",0
384.31031031031,"10_perc",0
346.11011011011,"10_perc",0
292.094094094094,"10_perc",0
283.313313313313,"10_perc",0
677.917917917918,"10_perc",1
630.552552552553,"10_perc",1
317.351351351351,"10_perc",0
737.975975975976,"10_perc",1
392.27027027027,"10_perc",1
240.725725725726,"10_perc",0
227.377377377377,"10_perc",0
694.696696696697,"10_perc",1
692.588588588589,"10_perc",1
681.507507507508,"10_perc",1
609.8998998999,"10_perc",1
312.13013013013,"10_perc",0
253.691691691692,"10_perc",0
376.944944944945,"10_perc",0
737.319319319319,"10_perc",1
543.031031031031,"10_perc",1
486.081081081081,"10_perc",1
258.523523523524,"10_perc",0
266.492492492492,"10_perc",0
373.351351351351,"10_perc",0
508.678678678679,"10_perc",1
689.837837837838,"10_perc",1
351.405405405405,"10_perc",0
405.081081081081,"10_perc",1
158.504504504504,"10_perc",0
645.703703703704,"10_perc",1
475.003003003003,"10_perc",0
378.644644644645,"10_perc",0
824.166166166166,"10_perc",1
667.817817817818,"10_perc",1
516.886886886887,"10_perc",1
587.78978978979,"10_perc",1
288.504504504504,"10_perc",0
322.148148148148,"10_perc",0
228.09009009009,"10_perc",0
485.159159159159,"10_perc",1
346.08008008008,"10_perc",0
343.54954954955,"10_perc",0
596.342342342342,"10_perc",1
530.06006006006,"10_perc",1
731.099099099099,"10_perc",1
682.936936936937,"10_perc",1
362.22022022022,"10_perc",0
473.261261261261,"10_perc",1
200.680680680681,"10_perc",0
298.772772772773,"10_perc",0
332.722722722723,"10_perc",1
351.972972972973,"10_perc",0
355.541541541542,"10_perc",0
383.108108108108,"10_perc",0
132.153153153153,"10_perc",0
352.582582582583,"10_perc",0
138.594594594595,"10_perc",0
359.947947947948,"10_perc",0
344.135135135135,"10_perc",0
318.486486486486,"10_perc",0
293.774774774775,"10_perc",0
384.876876876877,"10_perc",0
439.025025025025,"10_perc",1
384.876876876877,"10_perc",0
792.074074074074,"10_perc",1
160.846846846847,"10_perc",0
580.306306306306,"10_perc",1
720.096096096096,"10_perc",1
367.313313313313,"10_perc",1
352.016016016016,"10_perc",0
479.279279279279,"10_perc",1
687.825825825826,"10_perc",1
291.576576576577,"10_perc",0
312.810810810811,"10_perc",0
348.783783783784,"10_perc",0
633.447447447447,"10_perc",1
245.175175175175,"10_perc",0
399.041041041041,"10_perc",1
291.576576576577,"10_perc",0
279.293293293293,"10_perc",0
321.035035035035,"10_perc",0
229.284284284284,"10_perc",0
318.908908908909,"10_perc",0
380.344344344344,"10_perc",0
213.393393393393,"10_perc",0
523.023023023023,"10_perc",1
243.903903903904,"10_perc",0
693.505505505505,"10_perc",1
328.135135135135,"10_perc",0
354.984984984985,"10_perc",0
159.675675675676,"10_perc",0
142.108108108108,"10_perc",0
448.276276276276,"10_perc",0
633.447447447447,"10_perc",1
305.451451451451,"10_perc",0
439.723723723724,"10_perc",0
535.93993993994,"10_perc",1
280.406406406406,"10_perc",0
537.765765765766,"10_perc",1
526.318318318318,"10_perc",1
121.027027027027,"10_perc",0
307.135135135135,"10_perc",0
282.72972972973,"10_perc",0
591.269269269269,"10_perc",1
440.966966966967,"10_perc",0
508.144144144144,"10_perc",1
620.43043043043,"10_perc",1
255.980980980981,"10_perc",0
277.067067067067,"10_perc",0
566.724724724725,"10_perc",1
698.09009009009,"10_perc",1
353.149149149149,"10_perc",0
318.808808808809,"10_perc",0
356.098098098098,"10_perc",0
398.474474474475,"10_perc",0
693.047047047047,"10_perc",1
351.972972972973,"10_perc",0
444.932932932933,"10_perc",0
601.813813813814,"10_perc",1
319.987987987988,"10_perc",0
356.411411411411,"10_perc",0
632.014014014014,"10_perc",1
708.886886886887,"10_perc",1
703.095095095095,"10_perc",1
582.558558558559,"10_perc",1
355.378378378378,"10_perc",0
248.126126126126,"10_perc",0
682.044044044044,"10_perc",1
625.741741741742,"10_perc",1
252.167167167167,"10_perc",0
647.283283283283,"10_perc",1
498.522522522523,"10_perc",1
517.231231231231,"10_perc",1
289.66966966967,"10_perc",0
183.684684684685,"10_perc",0
666.456456456456,"10_perc",1
138.009009009009,"10_perc",0
609.373373373373,"10_perc",1
624.642642642643,"10_perc",1
298.568568568569,"10_perc",0
116.927927927928,"10_perc",0
221.656656656657,"10_perc",0
587.143143143143,"10_perc",0
302.668668668669,"10_perc",0
473.933933933934,"10_perc",1
353.715715715716,"10_perc",0
281.51951951952,"10_perc",0
678.376376376376,"10_perc",1
164.36036036036,"10_perc",0
353.871871871872,"10_perc",0
735.321321321321,"10_perc",1
571.843843843844,"10_perc",1
250.908908908909,"10_perc",1
379.783783783784,"10_perc",0
120.441441441441,"10_perc",0
264.244244244244,"10_perc",0
295.433433433433,"10_perc",0
388.193193193193,"10_perc",0
421.137137137137,"10_perc",0
650.868868868869,"10_perc",1
312.13013013013,"10_perc",0
295.216216216216,"10_perc",0
238.183183183183,"10_perc",0
266.27027027027,"10_perc",0
292.094094094094,"10_perc",0
319.544544544545,"10_perc",0
372.978978978979,"10_perc",0
262.972972972973,"10_perc",0
596.342342342342,"10_perc",0
151.477477477477,"10_perc",0
313.378378378378,"10_perc",0
248.682682682683,"10_perc",0
430.636636636637,"10_perc",0
512.954954954955,"10_perc",1
691.213213213213,"10_perc",1
669.397397397397,"10_perc",1
543.957957957958,"10_perc",1
534.606606606607,"10_perc",1
300.891891891892,"10_perc",0
147.963963963964,"10_perc",0
470.726726726727,"10_perc",1
470.726726726727,"10_perc",1
804.910910910911,"10_perc",1
308.837837837838,"10_perc",0
681.507507507508,"10_perc",1
416.108108108108,"10_perc",0
624.138138138138,"10_perc",1
338.351351351351,"10_perc",0
162.018018018018,"10_perc",0
373.540540540541,"10_perc",0
607.267267267267,"10_perc",1
313.378378378378,"10_perc",0
319.054054054054,"10_perc",0
315.648648648649,"10_perc",0
350.576576576577,"10_perc",0
457.963963963964,"10_perc",1
354.282282282282,"10_perc",0
489.96996996997,"10_perc",1
255.361361361361,"10_perc",0
687.087087087087,"10_perc",1
456.972972972973,"10_perc",1
143.279279279279,"10_perc",0
609.607607607608,"10_perc",1
658.204204204204,"10_perc",1
142.108108108108,"10_perc",0
731.001001001001,"10_perc",1
124.540540540541,"10_perc",0
612.816816816817,"10_perc",1
672.03003003003,"10_perc",1
504.936936936937,"10_perc",1
222.927927927928,"10_perc",0
206.522522522523,"10_perc",0
660.486486486486,"10_perc",1
137.423423423423,"10_perc",0
601.687687687688,"10_perc",1
343.297297297297,"10_perc",0
254.074074074074,"10_perc",0
480.882882882883,"10_perc",1
293.774774774775,"10_perc",0
193.63963963964,"10_perc",0
380.910910910911,"10_perc",0
243.117117117117,"10_perc",0
126.882882882883,"10_perc",0
222.292292292292,"10_perc",0
720.891891891892,"10_perc",1
458.113113113113,"10_perc",1
491.039039039039,"10_perc",1
508.678678678679,"10_perc",1
248.988988988989,"10_perc",0
479.279279279279,"10_perc",1
320.478478478478,"10_perc",0
401.918918918919,"10_perc",1
636.198198198198,"10_perc",1
308.837837837838,"10_perc",0
200.680680680681,"10_perc",0
303.018018018018,"10_perc",0
254.804804804805,"10_perc",0
140.351351351351,"10_perc",0
558.39039039039,"10_perc",1
376.378378378378,"10_perc",1
639.105105105105,"10_perc",1
219.74974974975,"10_perc",0
331.621621621622,"10_perc",0
376.378378378378,"10_perc",0
174.900900900901,"10_perc",0
521.985985985986,"10_perc",0
779.967967967968,"10_perc",1
551.447447447448,"10_perc",1
753.641641641642,"10_perc",1
577.099099099099,"10_perc",1
397.907907907908,"10_perc",1
386.027027027027,"10_perc",0
477.675675675676,"10_perc",1
150.891891891892,"10_perc",0
302.594594594595,"10_perc",0
590.418418418418,"10_perc",1
339.486486486486,"10_perc",0
322.459459459459,"10_perc",0
